"","observed","mean.simulated","lowCI","uppCI","sign"
"K02525",33.5444989448791,32.7595185028643,26.5776222007214,38.3492353569866,"NON SIGNIFICANT"
"K02526",39.878492887815,36.1906164219925,30.4974809509766,41.2221986833663,"NON SIGNIFICANT"
"K02527",42.2948377726464,39.606070368268,35.3484625145169,42.6122621991463,"NON SIGNIFICANT"
"K02528",41.3882373479885,39.9593736323138,35.5767925989781,42.6234301701668,"NON SIGNIFICANT"
"K02529",37.2315633437117,41.3696439927157,38.3749718136488,42.7429200531581,"SPECIALIST"
"K02530",6.17464641395918,31.8674146798735,25.7977130680585,37.5883796736776,"SPECIALIST"
"K02532",42.7846187808947,34.4077577657645,28.2277572707766,39.9414227501689,"GENERALIST"
"K02533",42.1727635260192,37.8961659744,32.5203703236498,42.2410044531015,"NON SIGNIFICANT"
"K02535",42.8049786397371,38.780874946931,33.6172976961573,42.5427364280531,"GENERALIST"
"K02536",41.5201989662907,39.0987657233964,34.3458777462149,42.5297797214653,"NON SIGNIFICANT"
"K02538",10.635236830456,30.5222614174875,23.9529495872308,36.427569731461,"SPECIALIST"
"K02545",31.4159956927143,32.478785524291,26.4634510796649,38.175746626971,"NON SIGNIFICANT"
"K02548",39.2890009806292,38.5589117740868,33.4195083693893,42.3302071120472,"NON SIGNIFICANT"
"K02549",40.0340130158332,38.7868296590521,33.6332785552551,42.4627739110786,"NON SIGNIFICANT"
"K02550",9.90705048091171,34.603546116407,28.2926228282605,39.8629479381693,"SPECIALIST"
"K02551",37.403741699196,38.6143840013435,33.6894540339025,42.4321690292912,"NON SIGNIFICANT"
"K02552",38.2169592411634,37.9540571904718,32.599412462525,42.1991490722721,"NON SIGNIFICANT"
"K02553",41.0280162698907,36.3120855278511,30.9441503420291,41.0357414833457,"NON SIGNIFICANT"
"K02554",42.196098926483,36.6345090581742,30.5368619209287,41.4186746543769,"GENERALIST"
"K02556",39.3675509962522,37.4124781022251,31.8713457498208,41.7088123215575,"NON SIGNIFICANT"
"K02557",43.56964811635,39.1625560694093,34.3317443887888,42.5808421793298,"GENERALIST"
"K02558",40.6507935356587,38.5255260457535,33.8209112619494,42.3163924424952,"NON SIGNIFICANT"
"K02560",10.4456487089576,27.6089769874635,21.4411942207662,33.4734607076475,"SPECIALIST"
"K02563",41.6304551036457,40.7745559942931,36.8845542858878,42.692963890209,"NON SIGNIFICANT"
"K02564",39.7180653144554,38.1118643947306,32.966878802796,42.2535221152967,"NON SIGNIFICANT"
"K02565",32.9801092589999,31.1178646504846,24.4657581478395,36.586427351119,"NON SIGNIFICANT"
"K02566",39.6098373938547,38.4204637877181,33.2144958339099,42.4163491325678,"NON SIGNIFICANT"
"K02567",41.5112989216237,37.6637237702594,32.2684161512204,42.0430061419489,"NON SIGNIFICANT"
"K02568",41.3892951047883,34.4941340075708,28.4397950007266,39.7443014966841,"GENERALIST"
"K02569",40.8527392560182,36.817304432058,30.969783598302,41.8335092369811,"NON SIGNIFICANT"
"K02570",32.2030628773377,31.9498568756706,25.7906516099432,37.6276720128202,"NON SIGNIFICANT"
"K02571",37.2902666719187,31.6926068705139,25.0469754198902,37.2303596759099,"GENERALIST"
"K02572",26.4773450522807,30.6544493559686,24.2415500318307,36.5659533733364,"NON SIGNIFICANT"
"K02573",36.0682166168816,34.1717073031022,28.2833994857977,39.7679445721432,"NON SIGNIFICANT"
"K02574",31.902619841835,32.3651823817282,26.0664318687994,38.5826239727808,"NON SIGNIFICANT"
"K02575",41.6922314501367,39.6465746767814,34.9370876967271,42.5892248346471,"NON SIGNIFICANT"
"K02576",33.876476846408,32.468114201801,25.8221749388414,38.3416148179285,"NON SIGNIFICANT"
"K02584",41.0243709540517,40.5090000295706,36.5928554326796,42.663251418184,"NON SIGNIFICANT"
"K02585",23.8528477894322,31.9154999680764,25.8429386621753,37.6501981221572,"SPECIALIST"
"K02586",28.5649592924614,33.5512363117963,27.4630699005474,39.3981223012782,"NON SIGNIFICANT"
"K02587",25.1722554590078,33.5263271131041,27.1624908678391,39.1294998933001,"SPECIALIST"
"K02588",29.0345179608243,32.3437376340048,26.0311769430589,37.9155598846054,"NON SIGNIFICANT"
"K02589",36.1100827623031,31.5901058207515,25.1847823228713,37.4228175290543,"NON SIGNIFICANT"
"K02590",18.6451612903226,16.3319719616843,11.3333333333333,21.4074074074074,"NON SIGNIFICANT"
"K02591",34.4467337198421,33.9450993172685,27.4362943381896,39.6975255502446,"NON SIGNIFICANT"
"K02592",15.7727097743614,31.1920488370469,24.6581339812943,37.11445568374,"SPECIALIST"
"K02593",18.6652806652807,24.8722600502635,19.1001041291021,29.7309459637852,"SPECIALIST"
"K02594",32.183583528294,35.9634003871416,30.1593172501256,40.8189943580369,"NON SIGNIFICANT"
"K02595",20.2247191011236,27.248673280896,21.2671867984565,33.2179930795848,"SPECIALIST"
"K02596",18.3610176446451,29.351576603781,23.0407482724209,35.3509367848893,"SPECIALIST"
"K02597",32.3542952168395,31.4936362298742,24.9009336949268,37.1618248580591,"NON SIGNIFICANT"
"K02598",31.7832653457654,34.5859129641833,28.0773516489906,40.0264692672655,"NON SIGNIFICANT"
"K02599",28.8337163888844,33.0293055873924,26.5435700746841,38.6820005678166,"NON SIGNIFICANT"
"K02600",43.5143755514839,41.5849004014776,39.0594283987479,42.743205343268,"GENERALIST"
"K02601",43.5537588674263,40.5773648247409,36.6713581442251,42.7305920127472,"GENERALIST"
"K02609",42.1629133984257,39.9703712629701,36.0382471781744,42.6153712563701,"NON SIGNIFICANT"
"K02610",41.7832234156076,37.0497624575724,31.6644702803421,41.6796484145981,"GENERALIST"
"K02611",39.5946549084401,38.2145246990874,32.7957100437483,42.2783914866438,"NON SIGNIFICANT"
"K02612",40.8767011734827,37.8226525249482,32.5383282613022,41.9034252056477,"NON SIGNIFICANT"
"K02613",38.8796461805643,37.869872646911,32.5160741283485,42.0917342709495,"NON SIGNIFICANT"
"K02614",39.844567987585,36.3762412049888,30.5235889677679,40.8299941212026,"NON SIGNIFICANT"
"K02615",21.1529954377227,33.0962154583273,26.7351111059889,39.2938440527927,"SPECIALIST"
"K02616",29.2435720669134,37.0176984977321,31.4126508887449,41.463927038453,"SPECIALIST"
"K02617",35.2309691695153,35.5975943021731,28.9681289742977,40.721578000279,"NON SIGNIFICANT"
"K02618",38.5522258712536,37.1694414229272,31.7586942638839,41.67046988362,"NON SIGNIFICANT"
"K02619",38.3550711285161,36.8737744447351,31.168621151449,41.5910566186245,"NON SIGNIFICANT"
"K02621",43.3857783618167,39.3321666779053,34.5121916557861,42.5775361045227,"GENERALIST"
"K02622",43.7056693112221,39.2493455794057,34.4569769746842,42.5720221624628,"GENERALIST"
"K02623",37.72787516375,36.4593409651568,31.0406416520393,41.1896447638629,"NON SIGNIFICANT"
"K02624",36.7241181199227,38.3350988611218,33.3378013914772,42.3754195282305,"NON SIGNIFICANT"
"K02625",17.1375782141592,31.1336740243482,24.6711342129823,37.1123928779073,"SPECIALIST"
"K02626",38.5088144575377,36.1043032783423,30.4899335516198,41.1509916915711,"NON SIGNIFICANT"
"K02631",2.82984855155967,31.4063701423922,25.5457740397093,37.0192396247649,"SPECIALIST"
"K02632",40.4569732131701,32.8495557057967,26.5398720166205,38.5669468971476,"GENERALIST"
"K02634",6.6515503875969,27.7946256282365,21.7227848101266,33.649845148069,"SPECIALIST"
"K02635",36.8628781437259,34.151655800783,27.6169657814507,39.4673220135055,"NON SIGNIFICANT"
"K02636",38.8138981645303,37.371191653233,31.6317011488708,41.6891501308352,"NON SIGNIFICANT"
"K02637",19.0281030444965,28.3385973574103,22.4099922874589,33.9526514616941,"SPECIALIST"
"K02638",36.7474862020158,34.9651125115243,29.1886349461975,40.0816401308527,"NON SIGNIFICANT"
"K02639",38.4811629527296,33.4331188466278,26.7720993402264,39.1722067118394,"NON SIGNIFICANT"
"K02640",2.81395348837209,8.38308234837385,5.26086956521739,11,"SPECIALIST"
"K02641",14.7164063365459,30.7736052520487,24.3535431051153,36.2193582616552,"SPECIALIST"
"K02647",20.4146779955913,33.6199276541977,27.3604095269133,39.4866696186114,"SPECIALIST"
"K02650",42.9513042467311,37.9832688008853,32.2690121149192,42.0482666431935,"GENERALIST"
"K02651",42.7349736910088,37.4460143484337,31.7621278822484,41.8671419703844,"GENERALIST"
"K02652",43.0126097926307,41.3136777621521,38.0943190753148,42.7239429960341,"GENERALIST"
"K02653",42.3753010853275,40.3958295863723,36.383490821379,42.6602365753957,"NON SIGNIFICANT"
"K02654",41.8594385146426,39.6523820221005,35.5477398648482,42.630200590102,"NON SIGNIFICANT"
"K02655",40.6056112967005,34.7760919423122,28.5304146389724,40.4437628637629,"GENERALIST"
"K02656",36.1155166447368,35.5958151127326,29.7083282755878,40.5258058438276,"NON SIGNIFICANT"
"K02657",40.7866448469403,36.6935857117798,31.4666559062224,41.2709651458995,"NON SIGNIFICANT"
"K02658",40.6904670377829,36.055019389218,30.3120137309197,40.7099364185936,"NON SIGNIFICANT"
"K02659",40.0142318058947,34.9697841251203,28.9036195502947,40.0901673484373,"NON SIGNIFICANT"
"K02660",38.5875629775826,38.6473704753818,33.6819796348453,42.4870565800073,"NON SIGNIFICANT"
"K02662",42.6069331223932,40.1890501000801,35.8893159420361,42.6715039790394,"NON SIGNIFICANT"
"K02663",40.6435312795996,37.5109697047016,32.2177290315753,41.788748758714,"NON SIGNIFICANT"
"K02664",40.565566697714,38.0468069908984,32.8525039510649,42.2621211488652,"NON SIGNIFICANT"
"K02665",41.5081738498908,36.1508022491279,30.0297275049277,40.8654171262801,"GENERALIST"
"K02666",41.702336590558,39.3461548072963,35.1407502802262,42.6345833514337,"NON SIGNIFICANT"
"K02667",40.6679359337422,39.1521481029065,34.6126156967788,42.5630142283299,"NON SIGNIFICANT"
"K02668",41.7347231359362,39.179522897944,34.723521313288,42.5119583373978,"NON SIGNIFICANT"
"K02669",43.2965144833446,41.5457946442432,38.8425220004679,42.7484201656217,"GENERALIST"
"K02670",42.2466475407214,38.2507970861988,33.2424910468381,42.2800942331965,"NON SIGNIFICANT"
"K02671",36.1163681020342,35.3446155582463,29.4548875886873,40.2465409017013,"NON SIGNIFICANT"
"K02672",39.4599435550077,36.7490128402146,31.5921090487761,41.6176884431716,"NON SIGNIFICANT"
"K02673",38.1504811738766,35.5129983673255,29.4278199206586,40.6917984456042,"NON SIGNIFICANT"
"K02674",36.4218447653097,39.4139184787401,34.9054065881146,42.5779472105202,"NON SIGNIFICANT"
"K02676",42.6883346090653,35.2277886338746,28.6220018074815,40.7788299191849,"GENERALIST"
"K02679",17.7548984933154,29.5202891288712,23.3359133800128,35.2779711007895,"SPECIALIST"
"K02686",40.3557913175681,32.4833722702903,25.8113669460495,38.1260988931105,"GENERALIST"
"K02687",42.4365042050223,39.365300147811,34.7897649973217,42.5646675598586,"NON SIGNIFICANT"
"K02688",23.8631003476378,34.4491711869187,27.7790695082077,40.087301883093,"SPECIALIST"
"K02689",11.5809668033554,30.8158650728203,24.3523482939473,36.8653685498759,"SPECIALIST"
"K02690",10.2752622406366,29.7430256036549,23.2188967913938,35.5057754128798,"SPECIALIST"
"K02691",3.6125,16.4567650840707,12.0416666666667,20.6428571428571,"SPECIALIST"
"K02692",4.11053450960041,22.8951928687268,17.485651214128,28.3906810035842,"SPECIALIST"
"K02693",3.73333333333333,19.9371530934672,14.6508134302527,24.8989247311828,"SPECIALIST"
"K02694",4.36545454545455,23.4423892656112,17.719557195572,28.414201183432,"SPECIALIST"
"K02696",2.77777777777778,7.89729673104673,5,10,"SPECIALIST"
"K02698",2.97608695652174,21.8094356606674,16.1988009049774,27.1089108910891,"SPECIALIST"
"K02699",5.21797004991681,24.1280758090143,18.0736294676869,29.5849056603774,"SPECIALIST"
"K02702",3.37383177570094,12.0945934885072,8.02222222222222,15.695652173913,"SPECIALIST"
"K02703",6.78477359618249,32.231458401145,26.0053953596039,37.9602209574315,"SPECIALIST"
"K02704",4.50617755699911,27.8707070319709,21.7036295185252,33.4069877242682,"SPECIALIST"
"K02705",3.97780435938331,28.5923631501988,22.3180033223644,34.6601042269832,"SPECIALIST"
"K02706",14.0122707941156,30.1319830068024,23.4369169561405,36.0516472309175,"SPECIALIST"
"K02707",15.5448057097542,26.6383562413481,20.395915658827,32.1370688632442,"SPECIALIST"
"K02708",1,1,1,1,"NON SIGNIFICANT"
"K02709",9.14285714285714,11.048299721864,7.52941176470588,14.2222222222222,"NON SIGNIFICANT"
"K02710",2,1.967,1,2,"NON SIGNIFICANT"
"K02711",3.64462809917355,12.9753051160245,8.64705882352941,17.64,"SPECIALIST"
"K02712",2.98507462686567,12.5103236329436,8.69565217391304,16.6666666666667,"SPECIALIST"
"K02713",6,11.626046252768,7.36363636363636,14.7272727272727,"SPECIALIST"
"K02714",1,1,1,1,"NON SIGNIFICANT"
"K02715",5.45283018867925,11.3270315113774,7.41025641025641,15.2105263157895,"SPECIALIST"
"K02716",4.51918899348298,25.8346924685773,19.6551500018542,31.520202020202,"SPECIALIST"
"K02717",24.3912400118378,29.0588077002254,23.1032721194046,35.0305117158669,"NON SIGNIFICANT"
"K02719",5.2,22.0076815965329,15.8416977007772,27.1607142857143,"SPECIALIST"
"K02720",26.2366472319604,31.3980832382912,24.8235416774411,37.3396720882024,"NON SIGNIFICANT"
"K02722",1.96,6.03388641066536,3.76923076923077,7,"SPECIALIST"
"K02724",2.79310344827586,7.28846705858417,4.76470588235294,9,"SPECIALIST"
"K02726",13.031007751938,17.6933560550862,12.2700729927007,22.4133333333333,"NON SIGNIFICANT"
"K02737",7.56123822341857,23.8362631199699,17.8902997674654,29.413612565445,"SPECIALIST"
"K02742",40.8619136390185,32.9615764165019,27.0157663459926,38.6998238723896,"GENERALIST"
"K02744",36.2370632514496,33.5125963044459,27.7480628407648,39.0829127784633,"NON SIGNIFICANT"
"K02745",3.43964414112486,28.4597865015391,22.4353892418675,34.3362888787202,"SPECIALIST"
"K02749",19.7476810979312,33.8015312470701,27.2207714300012,39.5109869706737,"SPECIALIST"
"K02755",23.7742895805142,30.2070287352015,23.6006140825729,36.0132837308004,"NON SIGNIFICANT"
"K02759",25.4944481791418,32.6833359967389,26.4227958051431,38.3212391553486,"SPECIALIST"
"K02760",3.96250149754403,28.3279322758649,22.1318932303296,34.4411662617147,"SPECIALIST"
"K02761",15.5476732702918,33.3198013105383,27.1028978153945,38.9596993047515,"SPECIALIST"
"K02763",11.3661761370459,30.8382457181264,24.036687599035,36.5087915787201,"SPECIALIST"
"K02768",37.5088423021887,39.251702934297,34.5524014219186,42.5791002069573,"NON SIGNIFICANT"
"K02769",21.446735395189,22.3434815028475,16.6426666666667,27.2592780332032,"NON SIGNIFICANT"
"K02775",7.02811320754717,28.8881225503834,22.7937745907539,34.7476068495309,"SPECIALIST"
"K02777",33.8294668652894,33.5762109230436,27.5640167874733,39.0578315614954,"NON SIGNIFICANT"
"K02778",37.1489880435035,34.6459865978693,28.7006159925154,39.9295650900268,"NON SIGNIFICANT"
"K02781",23.1632008884862,31.3698947845345,25.0771287787115,37.2796205687928,"SPECIALIST"
"K02782",30.0268059800387,33.5978405995617,27.2829357107428,39.0762439344158,"NON SIGNIFICANT"
"K02783",31.174711878221,33.3101743606205,26.9952085358751,38.6992179207859,"NON SIGNIFICANT"
"K02784",30.1615729526362,30.4843655923468,24.1816522138675,36.3020284101483,"NON SIGNIFICANT"
"K02793",43.2177837852932,36.701194016408,31.2921697581474,41.2982606892452,"GENERALIST"
"K02794",31.7137115516063,32.3560990585913,26.4491043327912,37.6771741541333,"NON SIGNIFICANT"
"K02795",31.9694229505516,33.8002155657573,27.0953501104073,39.2429172258713,"NON SIGNIFICANT"
"K02796",31.1984731197253,34.6925345929619,28.8136357100764,40.3122449264566,"NON SIGNIFICANT"
"K02798",37.3466711757556,36.7283119516719,31.3879549118898,41.385473225766,"NON SIGNIFICANT"
"K02799",17.1427971867886,31.3119529214068,24.9264451327061,36.9775726197757,"SPECIALIST"
"K02802",28.1090058147436,34.5243827053629,28.3766414079583,39.942376813787,"SPECIALIST"
"K02803",38.4778729468517,34.6034973350073,28.4218056058407,40.2359028186565,"NON SIGNIFICANT"
"K02804",34.6635386471334,34.567338662184,27.9950706494923,39.6244747889692,"NON SIGNIFICANT"
"K02805",41.9634121490001,36.7242991033197,30.7602139726031,41.1964361947863,"GENERALIST"
"K02806",42.9684367074867,37.2828289199473,31.7392892942757,41.6355177579669,"GENERALIST"
"K02808",11.3534516484689,29.8320081668854,23.3709518719678,35.5296485321404,"SPECIALIST"
"K02809",10.690365359499,29.9598588820609,23.5395837172475,35.7516841723243,"SPECIALIST"
"K02818",11.5461268394711,29.8240148819546,23.1892631946319,35.7661864551825,"SPECIALIST"
"K02821",27.4917106505178,33.1308977374772,26.4775626864315,38.9698044571336,"NON SIGNIFICANT"
"K02822",16.2677014925373,29.7159763656767,23.3359049727251,35.6474818442695,"SPECIALIST"
"K02823",41.9167699168106,39.0988590864235,34.48231833528,42.475851930294,"NON SIGNIFICANT"
"K02824",36.2745996102586,36.804932516463,30.7904262590547,41.6819797049932,"NON SIGNIFICANT"
"K02825",41.915913949958,39.3421522902571,35.0463189495764,42.5597916087617,"NON SIGNIFICANT"
"K02826",27.9156566957418,33.0138266159103,26.6320797764244,38.8113983834701,"NON SIGNIFICANT"
"K02827",25.137129247824,33.1810320481497,27.0177829836542,38.6342572418726,"SPECIALIST"
"K02828",38.1684968059227,35.3711710182628,29.7628609598514,40.6840092660656,"NON SIGNIFICANT"
"K02829",9.92349234923492,23.8742315884861,18.2216394134546,28.9370078740157,"SPECIALIST"
"K02831",16.3804419056098,31.4715899947692,24.8821395477074,37.2106891800258,"SPECIALIST"
"K02834",42.2544499814259,38.6384999544344,33.543968122605,42.3879442894716,"NON SIGNIFICANT"
"K02835",42.7427815040554,40.7554059769835,37.0791389706011,42.7093322817885,"GENERALIST"
"K02836",43.0434454665634,40.9253008286144,37.4110921582005,42.7220702861098,"GENERALIST"
"K02837",43.1009063600033,39.291151877414,34.9004084151292,42.6223111622851,"GENERALIST"
"K02838",42.8720468432059,40.0397346384759,35.5959970572137,42.6877374026811,"GENERALIST"
"K02839",22.3088902448731,30.9208635959739,24.8738187902423,36.7170005892409,"SPECIALIST"
"K02840",14.1300625300625,29.687922055557,23.4547762190794,35.5225043782273,"SPECIALIST"
"K02841",41.5312086293669,38.2866797319957,33.4047897901406,42.2664627385172,"NON SIGNIFICANT"
"K02843",41.3641586958133,38.7008888621308,33.6854285516315,42.4697377720855,"NON SIGNIFICANT"
"K02844",33.3307931880013,36.5032006402701,30.5506872250236,41.3655034850956,"NON SIGNIFICANT"
"K02846",18.0901844354476,31.7377688927067,25.228313289436,37.6781055202383,"SPECIALIST"
"K02847",40.9802547529638,38.442385011606,33.2991787096498,42.343070119921,"NON SIGNIFICANT"
"K02848",15.1656799764874,30.0795632649997,23.8355480879826,36.0165532855209,"SPECIALIST"
"K02849",42.9677655018715,36.7019518133011,31.7822765018443,41.3939991020528,"GENERALIST"
"K02850",16.5052193838581,29.2358753243124,22.6901877019349,35.1115284698845,"SPECIALIST"
"K02851",42.4837646964175,41.0413867002589,37.7235171223734,42.6789176522923,"NON SIGNIFICANT"
"K02852",13.5530758045141,29.2013921438857,22.6415521682311,35.1257602526793,"SPECIALIST"
"K02854",30.0175300595573,31.516489255843,25.4578064152624,37.1657675999437,"NON SIGNIFICANT"
"K02855",6.55859607376562,23.7211254638039,18.4056761268781,29.4,"SPECIALIST"
"K02856",11.208127574906,34.1802892734969,27.9217260350539,39.8209405837511,"SPECIALIST"
"K02858",39.6949292229723,36.8292183220759,30.7620193149164,41.5117159671429,"NON SIGNIFICANT"
"K02859",34.4274757598867,31.5255155047957,25.0808995632392,37.3827006454516,"NON SIGNIFICANT"
"K02860",42.1284871159998,38.54326431808,33.6029227241595,42.3813034176955,"NON SIGNIFICANT"
"K02861",2.01675977653631,12.0504225532953,8.02222222222222,15.695652173913,"SPECIALIST"
"K02862",38.0321232665555,35.8571847208197,29.9449497371231,41.1996969287506,"NON SIGNIFICANT"
"K02863",43.3536954042541,40.4384826176143,36.3073000885244,42.6582944836941,"GENERALIST"
"K02864",43.3087576064911,39.6471971522647,35.2800311026412,42.5698211328156,"GENERALIST"
"K02866",1.88235294117647,6.61695468975469,4.57142857142857,8,"SPECIALIST"
"K02867",43.6893350938545,39.9026204869285,35.5654184917771,42.6448554293054,"GENERALIST"
"K02869",7.13643602902141,27.944691576045,21.9525876616928,33.4693081378891,"SPECIALIST"
"K02871",43.2608455448096,39.8415705373277,35.6910426063146,42.6218827699303,"GENERALIST"
"K02874",43.9400551493047,39.8120170582467,35.880516831074,42.6154401251783,"GENERALIST"
"K02876",43.3198537704864,39.732486543737,35.2175673407609,42.6404560050252,"GENERALIST"
"K02877",24.1768147847749,31.4829309041959,25.1356947233569,37.0611544701083,"SPECIALIST"
"K02878",43.7788199252929,39.9980999983503,36.1180158658134,42.6567393895677,"GENERALIST"
"K02879",43.0214432620413,39.5565448243277,34.706488867702,42.5844403051368,"GENERALIST"
"K02881",43.2429570542297,39.1176584750053,34.3073520145985,42.6533909945598,"GENERALIST"
"K02882",11.3871220020855,29.1860683171382,22.5507063433644,34.9741804991708,"SPECIALIST"
"K02883",8.72751558325913,23.3266337821277,17.1047120418848,28.9115044247788,"SPECIALIST"
"K02884",43.1889631202294,39.529778328465,35.1519990146998,42.5681485082976,"GENERALIST"
"K02885",9.25641025641026,21.7920120581733,16.4067732408834,26.7407407407407,"SPECIALIST"
"K02886",43.6573488727597,41.1893153256828,37.894163500771,42.7401166263732,"GENERALIST"
"K02887",43.1561648846015,39.8068061132457,35.306980103034,42.637038537511,"GENERALIST"
"K02888",42.9722171828261,39.1949381429838,34.6619140369863,42.6051224788476,"GENERALIST"
"K02890",43.378211928913,39.5140073097449,34.8783436469551,42.5930897679739,"GENERALIST"
"K02892",43.5755809997431,39.0922509676456,34.4441930442132,42.5279657255999,"GENERALIST"
"K02895",43.3053432178061,39.3562471313912,34.6596725729254,42.6250322592313,"GENERALIST"
"K02896",7.57657657657658,15.2396176726831,10.9151652145323,19.5581395348837,"SPECIALIST"
"K02897",42.6265221639216,39.8865545551981,35.5608614314354,42.6421751312072,"NON SIGNIFICANT"
"K02898",15.6406406406406,24.4949556291758,18.6678614097969,30.1088846278552,"SPECIALIST"
"K02899",43.1969896415816,38.5072389318729,33.7807619013954,42.3117166773667,"GENERALIST"
"K02902",43.0463661825484,37.9966922598279,32.8576719764912,41.9914810795129,"GENERALIST"
"K02904",43.45696049401,38.4647341418869,33.4237539794299,42.3560701379381,"GENERALIST"
"K02906",43.4069859461219,40.4759930453029,36.2881306935042,42.6913006641414,"GENERALIST"
"K02907",43.1730674768799,37.5730018539832,31.9824681108305,42.0863200320854,"GENERALIST"
"K02908",9.42408376963351,20.4797547492608,15,25.3611670020121,"SPECIALIST"
"K02909",43.3526157446061,38.5188340322962,33.798596621159,42.4925354401603,"GENERALIST"
"K02911",43.0871191637004,37.1272053005281,31.2698081188926,41.8458507462853,"GENERALIST"
"K02912",29.2357571714476,30.1074415619808,23.9584390948892,36.0754033585775,"NON SIGNIFICANT"
"K02913",43.6582928028208,37.7804532981133,32.3713878769237,41.9792875053243,"GENERALIST"
"K02914",42.9875946854642,36.1983105871471,30.5729835703526,41.1665388103569,"GENERALIST"
"K02916",43.6356057798333,37.826698437457,32.3044930619671,41.8977289955576,"GENERALIST"
"K02919",44.2677661380775,36.3277583446615,30.5657087518757,41.1443852628994,"GENERALIST"
"K02924",19.7710092597985,30.7247052505757,24.2395350691418,36.5935127609212,"SPECIALIST"
"K02926",43.2480743052613,40.1974188647642,36.1365120139616,42.6693285611943,"GENERALIST"
"K02927",18.334991853466,33.1950971000146,26.7091259239971,38.7167945886667,"SPECIALIST"
"K02930",22.8185654008439,26.7189534194579,20.7580920644591,32.5795416961966,"NON SIGNIFICANT"
"K02931",43.7409546686912,40.5333099818696,36.6936733397721,42.6957607070245,"GENERALIST"
"K02932",28.826639074405,31.8115329611754,25.3640979191599,37.6545983267845,"NON SIGNIFICANT"
"K02933",43.5130271765675,40.1496905438309,36.2316098915258,42.6521985744617,"GENERALIST"
"K02935",43.4666157641255,39.3124434196195,34.8457967471113,42.5821075743647,"GENERALIST"
"K02936",11.1401720293087,28.9042420792766,23.0335883820385,34.4373781534293,"SPECIALIST"
"K02939",43.1385308325234,39.4883751340801,35.1062365789254,42.5961357413536,"GENERALIST"
"K02940",8.52173913043478,14.9532525627242,10.5945945945946,19.6,"SPECIALIST"
"K02945",43.9786584378593,41.9842777993496,39.9337116566072,42.7421254629052,"GENERALIST"
"K02946",44.1252231520329,39.8169330021212,35.9737541193929,42.5841258412444,"GENERALIST"
"K02948",43.7227909709757,39.8374268227579,35.7333454072782,42.6243164940641,"GENERALIST"
"K02950",43.9030233919985,39.8590276789586,35.7634279784955,42.624243701922,"GENERALIST"
"K02952",43.6318895501795,39.6019801658713,35.1604918657003,42.5914698909842,"GENERALIST"
"K02954",43.5727863383246,38.340572160649,33.3165090202756,42.2014905312101,"GENERALIST"
"K02956",43.3923746077776,38.8522681740587,34.105186630003,42.4622353897423,"GENERALIST"
"K02959",43.0900009347399,38.8405187292092,34.094060953431,42.4396564159583,"GENERALIST"
"K02961",43.3290713213306,39.1521572162765,33.9387042001638,42.5677567234679,"GENERALIST"
"K02962",3.76923076923077,6.00683039299881,3.76923076923077,7,"NON SIGNIFICANT"
"K02963",43.8068988018199,38.6889880601295,33.7387178616531,42.4233727160699,"GENERALIST"
"K02964",4.90450928381963,17.9014951960143,12.9300699300699,22.8416080637599,"SPECIALIST"
"K02965",43.8091264851203,39.1740711829893,34.3064403421088,42.5768839744542,"GENERALIST"
"K02966",8.5764705882353,14.7304001893828,10.2676056338028,19.7027027027027,"SPECIALIST"
"K02967",43.5203164177743,40.8274018167295,37.3279082718291,42.7489521484137,"GENERALIST"
"K02968",42.7193537495853,38.0940611080454,32.5531538437642,42.3631845966342,"GENERALIST"
"K02970",43.2914216960439,38.3010435119626,32.7172999741479,42.2959862344001,"GENERALIST"
"K02975",5.86906070599731,28.1042641579346,21.6049730721041,33.9102670009848,"SPECIALIST"
"K02976",12.2553191489362,18.8549547194968,13.5529411764706,24,"SPECIALIST"
"K02979",19.6960619684741,30.1021377392468,24.1803343029022,35.8210776006049,"SPECIALIST"
"K02982",43.7663855996201,40.9982441849225,37.2688308997075,42.715442480823,"GENERALIST"
"K02983",18.3012541204107,30.1351313175149,23.4552738364642,36.1519951997315,"SPECIALIST"
"K02984",7.51234280391243,24.652935143643,18.9085580304807,30.2636374075605,"SPECIALIST"
"K02986",43.6162270233168,40.6607015685686,37.0051324958375,42.7072332570384,"GENERALIST"
"K02988",43.6115908384592,40.2125860698088,36.3075169426313,42.6272428133727,"GENERALIST"
"K02990",43.1452583234144,39.3751469812471,35.0859533085497,42.5325736169676,"GENERALIST"
"K02992",43.8611459724252,40.1847588118654,36.236178983098,42.6881773097083,"GENERALIST"
"K02994",43.566906562781,39.6959789080664,35.2843891853204,42.6311391583703,"GENERALIST"
"K02995",4.23796059026244,26.9575693412736,21.1725075322029,32.3449111169526,"SPECIALIST"
"K02996",43.3371643533327,39.5338112545478,34.7283095473139,42.622967826144,"GENERALIST"
"K03006",21.3889570288124,30.9719703218584,24.2032715738116,37.1583122892171,"SPECIALIST"
"K03007",1.97411177779276,27.2434397689744,21.0046111569268,33.0133328540417,"SPECIALIST"
"K03014",7.50108006410703,29.2662342201759,22.4628206424963,35.0902218133044,"SPECIALIST"
"K03018",3.32704402515723,13.4323589365166,8.96610169491525,17.0645161290323,"SPECIALIST"
"K03032",8.89473684210526,14.4149542888082,9.94117647058823,18.7777777777778,"SPECIALIST"
